Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",GDP per capita (current US$) [NY.GDP.PCAP.CD],Exports of goods and services (constant 2010 US$) [NE.EXP.GNFS.KD],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],GNI per capita (constant 2010 US$) [NY.GNP.PCAP.KD],GNI (constant 2010 US$) [NY.GNP.MKTP.KD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],Gross capital formation (constant 2010 US$) [NE.GDI.TOTL.KD],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross savings (% of GNI) [NY.GNS.ICTR.GN.ZS],Imports of goods and services (annual % growth) [NE.IMP.GNFS.KD.ZG],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],"Services, value added (% of GDP) [NV.SRV.TOTL.ZS]","Services, value added (annual % growth) [NV.SRV.TOTL.KD.ZG]","Services, value added per worker (constant 2010 US$) [NV.SRV.EMPL.KD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Taxes less subsidies on products (constant LCU) [NY.TAX.NIND.KN],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions) [SE.XPD.CTER.ZS]","Current education expenditure, secondary (% of total expenditure in secondary public institutions) [SE.XPD.CSEC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure per student, primary (% of GDP per capita) [SE.XPD.PRIM.PC.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Compulsory education, duration (years) [SE.COM.DURS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.MS.ZS]","Claims on central government, etc. (% GDP) [FS.AST.CGOV.GD.ZS]",Claims on other sectors of the domestic economy (% of GDP) [FS.AST.DOMO.GD.ZS],"Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Hospital beds (per 1,000 people) [SH.MED.BEDS.ZS]","Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Out-of-pocket expenditure per capita (current US$) [SH.XPD.OOPC.PC.CD],Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Ease of doing business index (1=most business-friendly regulations) [IC.BUS.EASE.XQ],Other taxes payable by businesses (% of commercial profits) [IC.TAX.OTHR.CP.ZS],Labor tax and contributions (% of commercial profits) [IC.TAX.LABR.CP.ZS],Total tax and contribution rate (% of profit) [IC.TAX.TOTL.CP.ZS],Business extent of disclosure index (0=less disclosure to 10=more disclosure) [IC.BUS.DISC.XQ],Profit tax (% of commercial profits) [IC.TAX.PRFT.CP.ZS],"Bound rate, simple mean, all products (%) [TM.TAX.MRCH.BR.ZS]","Tariff rate, applied, weighted mean, all products (%) [TM.TAX.MRCH.WM.AR.ZS]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]",Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Customs and other import duties (% of tax revenue) [GC.TAX.IMPT.ZS],Other taxes (% of revenue) [GC.TAX.OTHR.RV.ZS],Grants and other revenue (% of revenue) [GC.REV.GOTR.ZS],"Revenue, excluding grants (current LCU) [GC.REV.XGRT.CN]",Other taxes (current LCU) [GC.TAX.OTHR.CN],Grants and other revenue (current LCU) [GC.REV.GOTR.CN],Customs and other import duties (current LCU) [GC.TAX.IMPT.CN],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Tax revenue (current LCU) [GC.TAX.TOTL.CN],Taxes on exports (current LCU) [GC.TAX.EXPT.CN],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]","Taxes on income, profits and capital gains (current LCU) [GC.TAX.YPKG.CN]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],Adequacy of social protection and labor programs (% of total welfare of beneficiary households) [per_allsp.adq_pop_tot],Adequacy of social insurance programs (% of total welfare of beneficiary households) [per_si_allsi.adq_pop_tot],Adequacy of social safety net programs (% of total welfare of beneficiary households) [per_sa_allsa.adq_pop_tot],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.25.TO],Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.10.TO]
2008,YR2008,Denmark,DNK,5493621,0.587547590258978,78.4463414634146,-0.512016744849106,54.1757974140397,50.6524324898078,23.9840893329336,1.35500452408311,..,64322.0635020842,174094121062.047,332390313313.103,61172.4525571385,336058269989.4,0.0867769041067419,74328747124.2389,27.5074562555336,26.8883274406737,26.5917599621301,4.7702284091917,158490977116.507,62.3366900284927,0.921707658503834,101407.98095262,..,267006419000,104.828229903848,95.4716720581055,95.8068084716797,7.47604990005493,24.10346,14.8302602767944,9,..,..,-13.1294449285257,..,..,..,9.51134396,980.82489014,3.57,..,14.11779785,866.51879883,2.77346,..,3,2.5,28.5,7,23.1,5.93,1.72,64.0379032042362,240.649244,228.5171725,1.02654895115783,30000,2.68792635456182,..,36.760980329934,0,4.59069011976255,..,722179000000,33153000000,..,0,33.4215407090296,602079000000,0,17.579611887597,41.5351318717382,49.8203724096007,299958000000,79.9899978637695,..,..,..,..,..,..
2008,YR2008,Estonia,EST,1337090,-0.268133719541207,73.7707317073171,-5.08894290133486,66.3115599767909,70.2113607134773,31.5965899372087,1.76504969138179,..,18227.1195304476,14810480663.8069,22412683023.0189,15899.7087066432,21259341514.5656,-3.66642547223498,6858308443.9146,28.2175459659727,23.4137962296329,24.7035713026554,-6.15783091481813,15932789483.5986,59.6005682316075,-3.12966251769934,32869.0604206035,..,2607561000,136.522920690268,..,..,5.47737979888916,25.22305,13.8797101974487,9,..,..,-1.4604869756416,..,..,..,5.71032381,242.6700592,5.63,..,20.72413445,215.23301697,1.25952,..,0.7,38.3,48,8,9,5.93,1.72,116.875180532418,317.2305028,325.2929099,1.00307657916495,7000,4.47264735040819,..,34.2541293015398,0,0,11.4135057570623,5628700000,0,660180000,0,19.2786083855032,3207630000,0,13.5252029806814,22.0789391791432,39.8141306821547,1277090000,80.5199966430664,..,..,..,..,..,..
2008,YR2008,Faroe Islands,FRO,47820,-0.0104553296137904,80.1390243902439,..,45.8707976162636,54.5783705758546,21.5866846226423,..,..,50866.0810982214,..,..,..,..,..,..,12.8791116630513,19.6593197212611,19.535340326253,..,..,58.3402549856057,..,..,..,..,100.449168192118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.651821128646,185.3801126,179.7660338,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Finland,FIN,5313399,0.465549284507694,79.5682926829268,0.783995060876521,44.9000077214115,41.2843281085116,25.2469564769773,1.39491739433225,..,53554.0389224673,112847679492.406,262698990509.619,49529.23675832,263168597062.421,0.656867644299794,63355838689.8032,29.1133245824003,28.2654248101048,28.2180714973201,7.96569795140543,104632089092.108,56.2247445499704,2.62656366417002,85020.4165693113,..,26548000000,86.184335829923,95.9882202148438,91.514289855957,5.83010005950928,17.70355,12.1154003143311,9,..,..,-1.83563688775642,..,..,..,8.34310627,948.78265381,6.57,..,18.57298851,832.29595947,3.54708,..,1,29.7,47.8,6,17,5.93,1.72,66.1512455666229,267.1336776,209.7373627,1.1769422305262,32000,2.8904810861172,..,33.3703961084086,0,0.884079784132666,15.4347855564143,72625000000,652000000,11383000000,0,20.4910817697475,39807000000,0,14.751944124424,19.7562000840689,36.6016027331876,14570000000,78.8099975585938,..,..,..,..,..,..
2008,YR2008,France,FRA,64374984,0.558854358516408,81.2146341463415,0.254945960124005,28.1193848563025,29.2776980294924,24.1298848613216,1.89707589581907,..,45334.1144358246,730938177279.31,2668760456862.06,42357.2449379503,2726746965164.63,0.437542427900468,648643223377.397,22.9715214969032,23.433982450432,22.9343912506265,1.29500263489832,751758293404.19,69.6540318613919,1.45355027977277,92067.4266995834,..,228422981000,57.3970828857949,..,..,..,17.5281,..,10,..,..,6.49027795902388,..,82.4421091913691,..,10.51212215,1412.56774902,6.9,..,10.01639843,482.04284668,2.06117,..,9.7,51.3,67.7,8,6.8,5.93,1.72,45.6771797799617,212.0051044,188.5668414,1.20065744328195,353000,3.55948832790609,..,44.6826820184904,-0.0248615508133605,3.89360780946139,..,836114000000,32555000000,..,-109000000,22.0052399642638,438428000000,0,10.7793189214213,25.8318841689052,49.2632769804848,215984000000,78.5100021362305,..,..,..,..,..,..
2008,YR2008,Germany,DEU,82110097,-0.190142844695674,79.7365853658537,0.95987913356484,43.7991902579629,37.7256144732553,21.4461867119054,1.24551834093203,..,45427.151677489,1474098354011.48,3456917525175.73,42500.9025909307,3489753234328.87,0.455715892928325,730682234355.823,27.519762496613,27.1433064726583,26.888045894568,2.30175772835406,1242975732882.44,62.2231385161536,1.81915348906176,81327.7206348487,..,271645000000,81.5248047312183,90.1223983764648,93.5122909545898,4.43594980239868,15.10081,10.0361995697021,13,..,..,-0.253996677780003,..,112.321928687723,..,10.2510128,1154.0057373,8.21,..,14.11693954,659.20959473,2.59957,..,4.4,22.1,49.4,5,22.9,5.93,1.72,70.5420473907221,238.939409,262.7266251,0.582491183972058,244000,2.81794629403235,..,28.2725241410726,0,0,4.37587347155619,708008000000,0,31217000000,0,11.4723010889499,292141000000,0,7.51395927616772,17.06067797513,41.6610472340411,121709000000,73.4100036621094,..,..,..,..,..,..
2008,YR2008,Gibraltar,GIB,33559,0.125231097528148,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160.5633868,222.6593234,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Greece,GRC,11077841,0.265457836726293,79.9390243902439,-0.335172452094639,23.3615690275965,35.968146503669,24.511292369916,2.98305234467131,..,31997.2820241039,77439457592.0375,330947657598.659,28740.6538349827,318384393419.978,-0.732573627462273,78225943550.0546,11.9047148938435,10.1053118779112,10.415534582699,1.32071212926601,119594382343.458,69.8913824635763,3.42510535780136,75752.1474117415,..,32365881000,59.3297155312655,..,..,..,..,..,10,..,..,17.0271224406887,..,23.0777054551629,..,8.82774258,984.64257813,4.84,..,32.20823288,914.87768555,0.66183,..,0.9,31.7,46.7,1,14.1,5.93,1.72,36.082409966776,277.2080927,225.0698297,3.21085804497435,161000,5.86690615323348,..,47.2109656916541,0.00408872533987529,2.06949007511013,..,94661000000,1959000000,..,2000000,20.2136126149472,48915000000,0,14.1634666636641,18.6264670772546,36.0462025963406,17632000000,81.129997253418,..,..,..,..,..,..
2008,YR2008,Greenland,GRL,56328,-0.402186876651222,70.2134146341463,6.1661327018619,36.9791298751246,70.394091376455,40.2984137449277,..,..,44367.0556497873,849255880.940951,2439323625.11335,..,..,..,920502836.009317,6.88345224359729,..,..,16.7270547851908,1523692679.71764,63.5765695762399,2.3117714338528,..,..,405000000,107.37322125158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.2997417724301,245.1430137,178.5641026,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Hungary,HUN,10038188,-0.17509736747488,73.7024390243903,1.0582892500439,79.2756977025513,78.9195794670057,24.6247313066493,1.182210686841,..,15753.4732840195,108066101047.571,139819916274.643,13005.5578142937,130552234384.749,2.22819588152896,35253288281.7965,24.9808495421948,17.5687856271294,18.8076579171279,6.00573481066655,106739683193.985,56.4080358256576,1.08188317963665,30325.8559359725,..,5590172000000,158.195277169557,91.0225982666016,94.2844009399414,4.97358989715576,21.41809,10.2705602645874,13,..,..,8.12796282814299,..,17.4303846648674,..,7.09688091,360.33483887,7.11,..,26.95135117,301.10110474,0.9796,..,7.7,39.4,56.4,2,9.3,5.93,1.72,137.504142686847,338.6227916,384.8690611,0.868735885976771,37000,2.43915910823191,71.9873543967243,44.3418714486138,-0.000804654627245322,0.665958305707316,9.446522218743,10865776000000,73544000000,1043211000000,-51000000,23.2870558924422,6338123000000,0,15.8062131017244,24.7059447808062,43.0468137017852,2728360000000,75.5500030517578,..,..,..,..,..,..
2008,YR2008,Iceland,ISL,317414,1.85957217059918,81.609756097561,1.99198082855523,40.6301816366547,42.7885818301996,26.201446949909,0,..,56409.7731130165,6506571136.61612,15200761233.3471,..,..,..,4053532032.37773,24.0430468198671,2.401525427734,3.05541060029032,-20.3117409273749,7108657505.45901,61.0219307739198,4.08799947484152,65769.9426770329,..,281182043000,83.4187634668544,91.2925033569336,93.0342178344727,7.10258007049561,25.15501,13.033260345459,10,..,..,-8.23822727311337,..,..,..,8.58694077,860.78759766,3.91,..,15.96008492,789.39575195,2.48745,..,4.3,13.2,26.1,4,8.7,24.34,1.85,64.7128573187495,239.6655079,283.1386639,0.0684322178881818,130,0,77.9389086221161,38.5207703077915,1.63843376839767,1.29228995562637,16.2721169072399,477400000000,6200000000,78068489494.6718,5900000000,22.8674225305956,360100000000,0,14.0551120738004,32.828333550186,43.7378505970564,157500000000,90.1600036621094,..,..,..,..,..,..
2008,YR2008,Ireland,IRL,4489544,2.03870801117202,80.0951219512195,-4.48038347614992,84.1149718952091,75.5101839092186,24.603238934143,0.575494191056292,..,61262.1004631517,206292104320.244,229875245850.048,44239.8134793524,198616589167.346,-4.40403581142574,54757990305.9885,32.5360008470831,18.4511571271614,21.3069056577255,-2.78598579018214,194393614516.571,62.3769191487752,0.286888108510382,97520.9426962698,..,19145770000,159.625155804428,90.7181396484375,95.4111328125,5.4441499710083,18.04957,13.021369934082,10,..,..,-13.0106636208542,..,6.38541685681603,..,9.10202408,1166.00244141,4.85,..,11.86308861,668.93341064,1.38766,..,1.3,12.2,25.5,10,12,5.93,1.72,76.2379442993839,164.9111174,162.8024346,0.425796996172511,10000,1.37647283612509,46.8075000260693,36.9734663519155,0,1.61488235780264,..,59785903000,965472000,..,0,23.7493026939359,44593841000,0,12.9622797466121,37.0732378166137,49.7032090148951,22164570000,84.629997253418,..,..,..,..,..,..
2008,YR2008,Isle of Man,IMN,83508,1.3259916069321,..,4.89999999999982,..,..,..,..,..,70992.251711002,..,5607747636.67463,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Italy,ITA,58826731,0.662469252941527,81.4853658536585,-0.962012840579291,26.8627746947944,27.6301011040243,21.7785144209004,1.5408956084205,..,40778.3427367209,582565773667.666,2215046904823.43,37312.1794491519,2194953543478.99,-1.93473745443659,487546265656.479,21.0111880116705,18.9877236147883,19.162861963752,-4.02432184350204,589760040490.622,64.7279409151643,-0.0560845413770465,93100.5698704222,..,191457800000,54.4928757988188,88.9318313598633,95.8322525024414,4.38794994354248,23.09172,9.20516967773438,12,..,..,20.5453455011342,..,57.7119099446455,..,8.53282356,782.28283691,3.79,..,21.33932495,747.75372314,1.16367,..,0.9,43.2,72.5,7,28.4,5.93,1.72,46.0497305488419,235.3521398,225.658257,1.7645702304213,436000,3.22158316510048,..,40.6013460101408,0,4.37685353200265,4.62050056355367,623973000000,27377000000,28901000000,0,23.4899640312502,384695000000,0,9.36173995745933,35.4749438444752,57.6805001364717,221894000000,76.3899993896484,..,..,..,..,..,..
2008,YR2008,Latvia,LVA,2177322,-1.0509395443743,72.419512195122,-3.32730003999858,39.3651541071739,52.0613197407742,35.5730675413602,1.63441402458643,..,16422.1119788425,12912770485.3667,29132531660.6019,13209.4110748182,28761141340.2454,-1.6148927723051,10098410134.497,22.87690190776,23.4657763750815,23.768136406712,-11.1397053155636,17013891539.1704,65.2466673867293,-0.654713476799913,26473.2907781105,..,3264335000,91.4264738479481,93.8101272583008,84.6939392089844,5.39598989486694,26.80057,14.7630996704102,11,..,..,..,..,..,..,5.61553001,361.5206604,7.77,..,37.30623245,340.80047607,0.58139,..,2.7,27.2,36.6,5,6.7,5.93,1.72,73.5172672362684,504.2063202,542.9167639,0.434611409592569,5000,4.46388515029161,..,42.2436178817079,0.91997507091942,0.414475600887922,14.5231167794411,8919276213.56737,38562671.8117711,1351225946.35204,46670195.388757,20.7392143156468,5072984786.6546,0,16.6152851109555,15.5711121119644,28.557765178607,1448731082.91928,85.8600006103516,27.8835402862956,34.2968966316129,8.02624689646419,52.4433570024829,..,..
2008,YR2008,Liechtenstein,LIE,35471,0.718654066264389,82.6829268292683,1.79808847836411,..,..,..,..,..,143255.981619193,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,2.04836988449097,10.45928,..,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Lithuania,LTU,3198231,-1.02848317546539,71.8121951219512,2.61442303328732,57.6213269862551,69.2277606166576,28.1239625136103,1.13035515876223,..,14944.996652175,23637176759.4985,42901108441.6057,12991.5749125888,41550057624.2639,3.2116988443065,10606114350.5311,16.5175288832077,14.9078485112108,15.3940890957699,10.8203054479112,29386791595.0199,57.246401239777,3.05071861147481,28579.6329097027,..,3566017000,126.849087602913,87.500602722168,91.3603363037109,4.83453989028931,16.99215,13.052960395813,10,..,..,..,..,..,..,6.28756523,273.28143311,7.18,..,28.17394638,263.85165405,0.78844,..,1.9,35.2,45.6,5,8.5,5.93,1.72,114.5351554239,569.9973289,620.7655223,1.58682721831833,24000,3.05189187162166,..,34.4691209604683,0,0.274925870796826,10.185004773069,10538321000,30280000,1121764000,0,20.4820339162195,6689446000,0,12.9364542535653,27.2914862503471,44.9342292321367,3005851000,82.2099990844727,33.1874283981214,51.431491821492,6.49627945966394,45.03507583,..,..
2008,YR2008,Luxembourg,LUX,488650,1.78749663225793,80.5390243902439,-1.27958624140669,187.111880717512,156.449947612789,20.6928760343848,0.423836754114826,..,114293.84332087,95226396320.1309,53056322729.4157,96988.6065070172,47393482569.654,-4.17455924320265,10410534561.5805,51.3548091391075,34.2151754467458,41.4246547403365,9.23572304502392,77836427141.7473,76.0152259534652,1.20316874772595,235666.233391514,..,3872160000,343.561828330302,..,81.1700286865234,..,15.30209,..,11,..,..,-2.33682968689551,..,3.20621316067335,..,6.53840208,936.32110596,5.57,..,10.06149197,762.53527832,1.62293,..,0.5,15.3,20,6,4.2,5.93,1.72,103.583392468762,285.8342045,307.4496639,0.731297917706301,1612,1.06774324479975,..,36.407182318167,0,1.73510967741935,..,15500000000,268942000,..,0,24.7124040624538,9422489000,0,13.762355287505,28.7923612903226,47.3634514192588,4462816000,78.0899963378906,..,..,..,..,..,..
2008,YR2008,Monaco,MCO,34872,1.00005156407358,..,0.666834793181863,..,..,..,..,..,185721.794154104,..,5926971761.89845,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,1.92404652,694.54437256,..,..,6.39213467,228.42430115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Netherlands,NLD,16445593,0.389292461499527,80.2512195121951,2.17032485133603,69.7936334784718,61.2662585483886,22.3308786491924,1.30531923769851,..,57644.4799749353,589480822855.459,867135322468.553,51231.0069947791,842524290016.29,-0.683237222954475,197565596272.432,30.8582535792756,26.4340487241106,27.1997803836493,-0.700672124592344,522219367953.058,66.2228560656862,2.62358026425392,88713.9396402432,..,76504488000,131.05989202686,85.6132736206055,85.915412902832,5.02904987335205,..,11.878490447998,13,..,..,-3.56552399729295,..,102.401477839394,..,9.27660465,1797.85424805,4.27,..,9.92371559,534.13861084,1.62269,..,0.2,15.9,38.2,3,22.1,5.93,1.72,128.571520384797,266.8177381,274.3094939,0.536064907195189,47000,3.08313291266282,..,37.3265986606881,0,2.01667093306028,10.0953538973506,249157000000,5042000000,25240000000,0,21.1439157722984,136843000000,0,12.049735384507,25.3275790349418,46.2741974379398,63323000000,79.9599990844727,..,..,..,..,..,..
2008,YR2008,Norway,NOR,4768212,1.24633301535167,80.5926829268293,0.476379999491613,45.9167117360736,28.9726476646376,26.1615057401164,1.37824164106341,..,96944.0956064873,176779009050.813,433251184624.934,90461.6309373132,431340234174.868,0.300398898936251,122953948167.954,43.1050711713059,41.9441100547429,42.1071707838446,3.20117691536402,125625215754.795,48.5871987541665,1.5249195852135,115416.014434752,..,294331000000,74.8893594007111,93.9964065551758,87.3229598999023,6.2852201461792,17.57616,15.8585500717163,10,..,..,-13.7108423568039,132.796451215723,58.7820659816117,..,7.96075296,1228.21447754,4.64,..,15.65692139,1216.23742676,1.55346,..,0,15.9,40.7,7,24.8,21.87,2.46,56.6916170903191,262.5483076,285.9988728,0.731031277365579,19000,3.47751019096691,..,30.8514473992075,0.298480810966732,0.452210399043505,28.6749576894473,1334635000000,6044000000,383254000000,2173000000,27.9246209375204,728020000000,115000000,12.2738575387725,32.5670796216516,59.7887420675256,435274000000,87.5500030517578,..,..,..,..,..,..
2008,YR2008,Poland,POL,38125759,0.0136373796827091,75.5439024390244,4.19996229248767,37.8148698127136,43.0908911293114,24.6491247857956,1.75146123575018,..,13996.0251506835,180285278413.425,449794050343.249,11538.3966960506,439910131680.022,5.43822744744726,106875965907.207,19.3731034691977,17.8528535257874,18.176981183181,9.45770638638936,202088482074.752,55.9839168742917,3.60586134709857,29296.4325431466,..,166550200000,80.905760942025,87.3108520507813,93.8162536621094,5.04047012329102,25.11956,11.3792104721069,10,..,..,8.6238721937567,..,9.68666796684119,..,6.37348223,257.01895142,6.62,..,24.43300247,218.08824158,0.59921,..,1.3,27.1,45.1,7,16.7,5.93,1.72,71.0748772646552,425.8794868,536.9223264,0.814196721201335,143000,3.95406439200445,..,35.9419277503926,0,0.840921933912012,..,431788000000,3631000000,..,0,18.2673691301375,234840000000,0,15.1910959426515,15.2611929928576,28.059955714529,65896000000,80.0400009155273,54.65288069857,68.4116098346292,8.76774396975065,46.4393517232492,..,..
2008,YR2008,Portugal,PRT,10558177,0.144191279853498,78.5243902439025,0.319247925063081,31.2610790783868,40.8146638437736,23.5794931626439,1.83655871865259,..,24847.545135091,72811945145.4576,241353267410.255,22104.0472953836,233378443761.032,-0.132938952934495,55381403739.6808,14.0259083972571,11.428081534484,11.8247514176223,2.23118952953567,91953470412.6553,64.8391188297629,1.74244090243548,50943.0486643136,..,27380533000,72.0757429221604,92.527717590332,96.8344497680664,4.69609022140503,18.97337,10.3718299865723,9,11.5938196182251,..,0.804565954785482,..,28.934557085409,..,9.34049129,737.08184814,3.39,..,25.81911469,601.95458984,1.4452,..,1.3,26.8,42.5,6,14.4,5.93,1.72,57.7686357086772,236.9075457,235.0987789,1.64030995008411,91000,4.05102783224199,..,40.3029459380645,0,2.89825507160983,..,65666477000,1903182000,..,0,21.0468267379946,37695452000,0,13.6585176600485,22.7570667450303,39.6434137465708,14943764000,85.6600036621094,..,..,..,..,..,..
2008,YR2008,Romania,ROU,20537875,-1.66638264306554,72.5658536585366,9.30746717077338,26.1553446185183,39.0194700376745,33.0931733534679,1.40462834481121,..,10435.0439841037,49427066953.9306,183166909447.59,8714.22546891821,178971673402.459,12.8563617704631,59178932259.1894,20.2290479343117,21.8110697112163,22.3010996659883,11.1981097782624,72763710838.2044,46.6271335701713,0.98666824672631,24257.3052363842,..,39813500000,65.1748146561928,74.1070098876953,85.3940505981445,4.0971999168396,18.37564,11.6162204742432,10,..,..,0.517188456797693,..,0.571610870440687,..,5.02274227,98.32762909,6.57,..,18.1821537,94.78640747,0.55215,..,1,34.2,45.4,9,10.2,5.93,1.72,62.3329466469915,639.2937615,475.7497899,1.63682947628197,153000,3.96918180529077,..,31.9564548104179,0.0576075644691551,0.055837560387567,..,165659100000,92500000,..,52200000,16.785344992707,90613100000,0,12.7487789547097,19.9605696276269,36.4919641861938,33066500000,81.1699981689453,44.2789662535331,61.6618520841932,8.25001122770546,48.7203061109257,..,..
2008,YR2008,San Marino,SMR,30434,1.22652247536215,..,-0.500939261114581,..,..,..,..,..,78643.5506479242,..,2219190523.69976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,..,..,..,5.44675636,869.86920166,..,..,19.10112381,821.54315186,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,46.8685383304774,30.7148607417381,3.17277056148864,0.56456483635363,24.473392509784,590910022.23,3336070.2,144615729.12,9161145.17,17.6709153176255,288742756.29,0,..,18.4805621298964,37.8203405665079,109203493.79,..,..,..,..,..,..,..
2008,YR2008,Slovak Republic,SVK,5379233,0.0857552995195914,74.7048780487805,5.57488636153474,80.1479953487459,81.9228612507959,28.4140622086424,1.46149259742319,..,18677.2927109318,71055318974.3459,90224630923.3856,16483.4847799083,88668505283.0805,6.81734533787474,25547265347.2243,26.6391963065924,23.8267721396606,24.2405446606587,4.10803742034062,74029348775.8564,54.5298058183947,6.01050310635782,37607.8890095563,..,6961637000,162.070856599542,91.4448318481445,96.5691223144531,3.52165007591248,15.18246,9.5482702255249,10,..,..,7.82809184719279,..,0.020981489953118,..,6.9563446,314.91314697,6.59,..,21.02014542,263.10437012,0.46204,..,0.4,39.5,47.4,3,7.5,5.93,1.72,144.542360174656,579.2526132,601.2748523,0.63386053129444,17000,3.9568345323741,..,34.8206969783906,0.000292546240922645,0.00238752734134711,..,22240583000,530999.999999997,..,33000,16.4458086884117,11280268000,0,11.4706330413208,19.7324503588777,38.9052104081215,4388612000,80.3099975585938,..,..,..,..,..,..
