Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Taxes on exports (% of tax revenue) [GC.TAX.EXPT.ZS],Taxes on goods and services (% of revenue) [GC.TAX.GSRV.RV.ZS],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]",Taxes on international trade (% of revenue) [GC.TAX.INTT.RV.ZS]
1980,YR1980,Sint Maarten (Dutch part),SXM,13100,6.74945398029747,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Slovak Republic,SVK,4979815,0.823532690227528,..,..,70.4085365853659,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Slovenia,SVN,1901315,0.989248309059707,..,..,71.1048780487805,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Spain,ESP,37491165,0.802963561910836,232940272860.085,6210,75.3492682926829,232766822928.754,2.20872827746719,13.3548270463586,21.9733642881955,2.48989578488601,..,15.5618949023769,9.67019778791657,0,15.8242834979995,..,23.1158651098228,52.6273391994051,3.78051767779865
1980,YR1980,St. Kitts and Nevis,KNA,43201,-0.579323744120588,72068241.3016933,1670,..,68459259.2592593,8.44012103734693,7.29119208424707,..,..,..,17.7366548046812,..,..,..,..,..,..,..
1980,YR1980,St. Martin (French part),MAF,8771,2.47011635333269,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Sweden,SWE,8310531,0.202996791804766,143740160918.809,17300,75.7409756097561,142092068280.689,1.69997143939247,11.7165098728258,30.9072019008447,2.92345159602684,..,13.7063223649004,16.3030290295815,0,29.6439089692102,10.6551162332486,18.0722891566265,34.4458052663809,1.14591700133869
1980,YR1980,Switzerland,CHE,6319408,0.397074418637607,137249222565.954,21720,75.4592682926829,119008334427.403,4.60197737285843,2.70668243886006,16.7920065656059,1.67860654586318,..,4.0224986950801,7.50969302495038,0,20.3371696258169,..,13.5330518766989,31.25,9.16951014978891
1980,YR1980,Trinidad and Tobago,TTO,1084744,1.49572024574433,5576909936.66516,5140,66.533,6235833333.33333,10.3908101377676,22.7370409756595,43.1898971000935,0.592171641242541,..,17.4703042795772,35.650808499265,..,..,..,..,..,..
1980,YR1980,Turks and Caicos Islands,TCA,7888,3.54853049762588,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,United Arab Emirates,ARE,1019509,9.00129527228073,..,..,68.213,43598748449.0479,23.874774910498,9.51597603475069,..,..,..,..,..,..,..,..,..,..,..
1980,YR1980,United Kingdom,GBR,56314216,0.119517254129019,536542767970.781,9530,73.6756097560976,564947710899.373,-2.03136778090925,19.7037946262211,33.4903351337121,4.48946305384271,..,17.9659242656858,23.876065932529,0,28.4654493901396,..,37.5229155972721,52.8961786292685,0.0611082593923395
1980,YR1980,United States,USA,227225000,0.959589922764484,3041382280050.64,13380,73.609756097561,2857307000000,-0.256751936461413,9.0330378760957,19.1047024348451,5.15353746651636,..,13.5492019749684,12.1383526516402,0,4.41122591045651,..,56.5582179233531,89.0176743649627,1.39224738037664
1980,YR1980,Uruguay,URY,2915389,0.678052467046771,8361822544.21134,2870,70.256,10163020115.7344,5.84340090099285,54.762700979536,22.2571688863824,4.6961086286929,..,63.4758304314673,15.8257776235304,0,43.3388558620018,..,10.8712601111003,15.2891995614035,14.2237598674593
1980,YR1980,Virgin Islands (U.S.),VIR,99636,3.52709181889148,..,..,71.7001219512195,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Andorra,AND,37500,3.89626131306246,..,..,..,388958731.302938,-0.132474511474285,12.3511732158072,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Antigua and Barbuda,ATG,61800,-0.105122720229393,150097123.788156,2430,68.818,147841734.444444,3.81491616554098,8.35261346856633,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Aruba,ABW,60567,0.780690671039871,..,..,72.538,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Australia,AUS,14927000,1.58685256936818,176830559298.229,11850,74.6634146341463,176642284918.147,3.33776813804133,9.524991743462,23.6752507525864,2.29660194471064,..,9.48766603415561,21.493078834247,0.357798165137615,23.0344253192671,..,62.1848972792893,68.4984709480122,5.37201554691838
1981,YR1981,Austria,AUT,7568710,0.255018231368981,84581170381.2217,11180,72.8121951219512,71034228443.062,-0.14429469056661,6.71666766232339,33.5038362513289,1.38005173349012,..,6.80303861847746,18.9498256485236,0.251889168765742,25.3699733305444,10.1205111589101,20.7812581707891,37.0743539509282,1.41975631438582
1981,YR1981,"Bahamas, The",BHS,215326,2.22352950630564,1246649509.33012,5790,67.615,1426500000,-9.22640507988643,17.6883277051817,..,..,..,11.1144984973891,..,..,..,..,..,..,..
1981,YR1981,Bahrain,BHR,374120,3.87837296324072,..,..,69.951,3467819148.93617,-5.31669735282965,18.9117650564633,36.682260909579,6.9025815655055,..,11.3445968083975,3.75795689853516,0,1.50950428624674,0.652962515114873,2.53447633246366,27.7551020408163,4.95713753261275
1981,YR1981,Barbados,BRB,253298,0.357530260700131,..,..,72.618,1114204743.20091,-1.89975157094841,12.2002890324816,..,..,..,14.5675632146886,..,..,..,..,..,..,..
1981,YR1981,Belgium,BEL,9858982,-0.0026371543402261,130079947219.276,13190,73.6217073170732,104730018470.23,-0.279283279362133,5.13919666132385,..,3.36604943606586,..,7.62748656814273,..,..,..,..,..,..,..
1981,YR1981,Bermuda,BMU,55050,0.695079568319001,777336485.81594,14120,..,739100032,2.38095238095133,17.7093912978646,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,British Virgin Islands,VGB,11826,2.98683377124674,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Brunei Darussalam,BRN,200021,3.11881079016341,..,..,67.786,4366213849.57637,-19.8267158647435,9.0215950239773,..,..,..,9.13705583756339,..,..,..,..,..,..,..
1981,YR1981,Canada,CAN,24819915,1.23339725480528,307173210945.116,12380,75.4634146341463,306214863624.99,3.47412638547884,10.8076740821191,..,1.7099156381512,..,12.4716124148373,..,..,..,..,..,..,..
1981,YR1981,Cayman Islands,CYM,16860,3.91922438076473,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Channel Islands,CHI,128982,0.598771589189133,..,..,73.668,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Chile,CHL,11582014,1.4144267796708,32242843394.9621,2780,69.655,34509878043.5897,6.5253703654798,11.5688525357278,28.8397544899838,7.02211888902853,..,19.6868327084319,20.1205861545475,0,39.4881259997539,12.7151537054238,16.2839916328288,24.4350073855244,5.25901316598991
1981,YR1981,Croatia,HRV,4611509,0.254622426666637,..,..,70.3443902439025,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Curacao,CUW,148629,0.396400559512914,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Cyprus,CYP,689173,0.548242360620276,2095489079.45429,4050,74.983,2087496373.77964,2.51699844067204,12.3888523086511,21.8184926061541,..,..,10.7446936083977,13.7933786511882,0,19.8750123019388,..,18.7481547091822,31.5319043283953,18.5857691172129
1981,YR1981,Czech Republic,CZE,10300591,-0.034962754636898,..,..,70.7221951219512,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Denmark,DNK,5121572,-0.0284052115613932,72637946716.6284,14180,74.2304878048781,61877813965.2413,-0.666124155581699,10.6939576076586,33.0030539922803,2.43866639204741,..,11.7673874344182,28.047752211861,0,47.1418732782369,19.2867471994645,35.0395667909037,41.9763971236522,0.0769729379355048
1981,YR1981,Estonia,EST,1487666,0.704718276463133,..,..,68.9780487804878,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Faroe Islands,FRO,43725,0.891324731225725,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Finland,FIN,4799964,0.426515644912231,57507983626.5404,11980,73.7465853658537,52448332874.07,1.3158788537492,11.6338064306176,27.1604922670422,1.54558673057246,..,11.3057566509549,22.527559288674,0,49.1375448028674,16.661987978923,30.0099206349206,36.783164666196,1.51049667178699
1981,YR1981,France,FRA,55430296,0.4860567840381,731093492169.927,13190,74.3,615552202776.101,1.06901983853727,11.6919724612365,38.0894610162864,3.24613261046416,..,13.3144055680071,19.3675732164903,0,30.5195309466491,13.6901782036241,17.7991768269007,35.3758296033339,0.0388289197794518
1981,YR1981,French Polynesia,PYF,157953,2.98942114063485,1516754644.33395,9600,65.234,1279972866.38172,8.50472937744387,11.3798842205069,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Germany,DEU,78407907,0.152308489359723,983278346703.283,12540,72.9503902439024,800472055387.278,0.529240556536067,4.1752387882334,24.8391950391887,3.0909303966373,..,6.34424091961786,10.0567369611207,0,22.7581777512014,..,17.5160011516399,43.4727642499862,0.0177175381480743
1981,YR1981,Gibraltar,GIB,29902,-0.543633669979596,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Greece,GRC,9729350,0.896616062871497,..,..,73.9694878048781,52346506765.0676,-1.55372085644029,21.6120306135624,20.5822972273897,5.7357013089349,..,24.506066837496,12.3228294313913,0.00279798545047566,34.5400376158851,..,15.4524724954644,25.976496922216,3.25726935304005
1981,YR1981,Greenland,GRL,51000,1.58106060266422,464169887.261421,9100,63.0748780487805,435746974.759244,0.665279562709713,14.9268056845175,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Guam,GUM,106485,2.23352018914887,..,..,69.567,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,"Hong Kong SAR, China",HKG,5183400,2.3482267682345,32986971282.1018,6360,75.3243902439025,31055409443.043,9.26078155633412,10.6161347319732,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Hungary,HUN,10711848,0.00677777171213337,..,..,69.1392682926829,..,..,..,..,3.33376073855623,..,4.66141394394749,..,0,38.3157389635317,..,18.5220729366603,27.0118964310707,6.90978886756238
1981,YR1981,Iceland,ISL,230755,1.14058326061081,3748378753.95945,16240,76.5214634146341,3498247418.39927,4.26500709226671,49.1854036204928,26.1953536871323,0,..,51.7932416010108,22.5177715181589,0.0492030857363769,49.3032174293781,..,10.5793184666254,12.3130722055283,19.0992405598418
1981,YR1981,Ireland,IRL,3453000,1.17103496729061,23422601138.1206,6780,72.8560975609756,20694943592.3438,3.32521630118121,17.4425364506547,33.1545603690623,1.58060661844101,..,20.3735228947773,25.2839492751165,0,29.2749039981929,..,32.9116783374746,44.8169793909567,10.8651456968602
1981,YR1981,Isle of Man,IMN,63776,0.353421087749767,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Israel,ISR,3956000,1.99138569400056,26691740428.6421,6750,74.2609756097561,25668421052.6316,5.3399269801952,124.620890133216,45.7248308386303,20.2622686197897,..,116.799988694513,34.2423621078532,0,20.7594936708861,..,36.4556962025316,57.4850299401198,3.35443037974684
1981,YR1981,Italy,ITA,56501675,0.12005432007943,492183920464.854,8710,74.3539024390244,430702851303.015,0.844227607248143,18.7872260862511,28.9716744342872,1.82111250603573,..,17.9692987519672,17.7843394527004,0,25.7137350989731,..,32.8173609008066,54.7585414872237,0.0302838421936514
1981,YR1981,Japan,JPN,117648000,0.73881665248838,1308734870904.69,11120,76.4143902439025,1218988935129.81,4.20933646563483,2.92683256478048,..,0.91664815297164,..,4.91216291820523,..,..,..,..,..,..,..
1981,YR1981,"Korea, Rep.",KOR,38723248,1.56020399239876,78749279568.1458,2030,66.5463414634146,72933350953.7025,7.24617628510612,16.585783368217,17.1814664041329,6.41585729782663,..,21.3516531701039,14.6527668724255,0,44.750410124209,10.3470417864429,22.9435200374971,26.9029953283869,13.9325052730255
1981,YR1981,Kuwait,KWT,1439331,5.03338424752348,..,..,70.028,25056672166.4275,..,..,90.7269005489164,4.12700667708481,..,7.37478159583809,3.73615036971713,0,0.599558220258757,..,2.42978857683812,59.0038314176245,1.08867150520669
1981,YR1981,Latvia,LVA,2519421,0.306890036020135,..,..,68.7863414634146,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Liechtenstein,LIE,26238,1.37769126490303,593278042.893426,22610,..,511658690.561043,4.81482021442807,7.01270902527263,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Lithuania,LTU,3432947,0.576822232379474,..,..,70.4607317073171,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Luxembourg,LUX,365225,0.294773135465379,5656881237.003,15490,72.3576829268293,5231808996.08866,-0.550947827759458,7.18200916800174,37.0510281272595,1.21027322964443,..,8.07294375934599,22.0199616116739,0,21.1983419516726,..,34.903580885309,58.8605227474637,0.0998156183716188
1981,YR1981,"Macao SAR, China",MAC,243373,2.20262973768254,..,..,74.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Malta,MLT,318982,0.735340232751273,1490118449.18577,4670,73.3109024390244,1243469360.56838,3.3117620744263,7.78033949277955,33.974099506914,..,..,11.5097558377123,19.234036012698,0,6.04064314426082,2.47632132712804,24.4863778472533,47.4213428478755,19.6572130415364
1981,YR1981,Mauritius,MUS,980462,1.4819683080138,1251411353.87192,1280,67.4073902439025,1142393554.52358,5.8823529010039,10.8638994709844,20.1694583210892,0.466745028896072,..,14.4615910742106,17.6422764227642,14.8909000055522,20.6657018813314,5.7059136920618,17.4867342016401,20.1265893065349,47.5928605885191
1981,YR1981,Monaco,MCO,27162,1.54713976986631,..,..,..,1205166025.51592,0.922378369239851,11.4426264385703,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Nauru,NRU,7875,1.71623064891204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Netherlands,NLD,14247208,0.68604679796041,199515199511.273,14000,75.9343902439025,164134217080.279,-0.783611707416071,6.39009241187789,43.6763873129746,2.86311944233433,..,6.73892955078443,21.9041184360854,0,20.5680868838763,10.1526474141369,27.9922027290449,56.0249693456694,0
1981,YR1981,New Caledonia,NCL,142650,1.83945759533913,1132424003.9735,7940,66.7024390243903,972563810.230325,-6.99999936875049,13.744349700072,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,New Zealand,NZL,3124900,0.384751508652698,25746800644.1896,8240,73.6219512195122,24417617184.2478,4.65592720429382,16.346664158308,33.2344517184943,2.72937506722599,..,15.3701595831853,30.0531914893617,0.090764692534604,19.0930542731097,7.03964291118172,66.830819739407,73.9051508963013,3.69344413665743
1981,YR1981,Northern Mariana Islands,MNP,18158,8.77225611411678,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Norway,NOR,4099702,0.344079656076061,67300377647.4947,16420,75.8690243902439,63596654760.8677,1.59827436373983,12.8792241570003,38.321100892297,2.62397215285996,..,13.6429608127721,26.2502979345941,0.136718953839089,37.9546727348773,17.2059735643746,28.5071209317823,41.9685442040556,0.706776404868747
1981,YR1981,Oman,OMN,1220585,5.57694475054493,6684145192.61344,5480,60.659,7259120150.55009,17.0470783912463,3.67986010435438,..,15.7134256472005,..,..,..,..,..,..,..,..,..
1981,YR1981,Palau,PLW,12279,0.817732907340223,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Panama,PAN,2025971,2.37166806175579,4880129073.92398,2410,70.537,5222421500,9.20680945271981,3.64216561320785,..,..,..,7.30232836526218,..,..,..,..,..,..,..
1981,YR1981,Poland,POL,35898587,0.90786848811038,..,..,71.0512195121951,..,..,..,..,2.91318561569197,..,19.1271820448877,..,..,..,..,..,..,..
1981,YR1981,Portugal,PRT,9851362,0.867080703431986,33739868922.7931,3420,71.6146341463415,31977276872.9642,1.61810421541844,17.6089211854322,23.9515894712986,2.65181421325723,..,19.0404107466914,16.0913627186259,0,32.8610699936562,..,21.6324804398393,32.3018629617936,4.96933812645382
1981,YR1981,Puerto Rico,PRI,3242552,1.13366199009904,12599535878.4324,3890,73.7974634146342,15955700000,1.14794722525437,9.27200377082396,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Qatar,QAT,247988,10.3378514154964,..,..,73.239,8661263763.73626,..,..,..,12.2168018246325,..,8.52059925101626,..,..,..,..,..,..,..
1981,YR1981,Romania,ROU,22353070,0.654341869540002,..,..,69.3682926829268,..,..,..,41.7508417508418,2.20122357890417,..,..,4.38832772166105,0,0,..,0,0,0
1981,YR1981,San Marino,SMR,21765,1.41590372099044,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Saudi Arabia,SAU,10311775,6.20397098748386,170441683864.563,16530,63.66,184291888767.191,1.94300445813933,11.7112957452243,..,13.2652388797364,..,2.79898218829487,..,..,..,..,..,..,..
1981,YR1981,Seychelles,SYC,64035,1.21607833480473,147260529.201782,2300,70.1878048780488,154902869.02139,-8.21517887041256,13.1493323479797,..,..,..,10.5767903960918,..,..,..,..,..,..,..
1981,YR1981,Singapore,SGP,2532835,4.80768900934127,13630795028.4887,5380,72.5878048780488,14175228843.6391,10.816137334604,5.87528485929016,25.6885872430153,4.74135516251602,..,8.18202196816848,17.8802055877702,0,13.8258304476081,3.74110706229394,35.0391176093369,50.3408881518334,5.5021161985379
1981,YR1981,Sint Maarten (Dutch part),SXM,14034,6.88707266229912,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Slovak Republic,SVK,5016105,0.726099437372322,..,..,70.6292682926829,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Slovenia,SVN,1906531,0.273960830473185,..,..,71.2048780487805,..,..,..,..,..,..,42.6229527318245,..,..,..,..,..,..,..
1981,YR1981,Spain,ESP,37758631,0.710878010512537,238353344690.983,6310,75.5285365853659,202807891511.984,-0.132468611426361,12.3511926673736,21.8630257200838,2.58210874483481,..,14.5493586774997,9.96808283417272,0,17.4115996710685,..,22.9260387945629,50.7848915081703,3.7996420451797
1981,YR1981,St. Kitts and Nevis,KNA,42963,-0.552436296562338,79331234.9492467,1850,..,80888888.8888889,1.54690338408525,16.3563233341415,..,..,..,10.476363196689,..,..,..,..,..,..,..
1981,YR1981,St. Martin (French part),MAF,8678,-1.06597375930856,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Sweden,SWE,8320503,0.119920399357645,145850334322.938,17530,76.0260975609756,129686938223.328,0.45483041663563,8.76734217589706,32.3715502649532,2.94823714687051,..,12.1039385302599,16.7119251356069,0,30.147884687383,11.417461747604,15.9350430550356,31.0278840896665,1.15125421190565
1981,YR1981,Switzerland,CHE,6354074,0.547064910132262,135570667512.954,21340,75.6931707317073,108993981264.637,1.60133601188332,5.66110730788122,16.7470099326169,1.66280222143271,..,6.49030774183431,7.52548118774972,0,20.7337514869687,..,13.8098842867957,31.7050462416982,8.77041202552179
1981,YR1981,Trinidad and Tobago,TTO,1101983,1.57672696618233,6673094842.47664,6060,66.694,6992083333.33333,4.57720855770629,7.21981445234066,42.9092425957929,0.513444457963256,..,14.3318866009394,34.8441690006555,..,..,..,..,..,..
1981,YR1981,Turks and Caicos Islands,TCA,8235,4.30507463292694,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,United Arab Emirates,ARE,1096610,7.2902464191418,..,..,68.701,49333424135.1131,4.65917667406515,7.05448398235431,..,..,..,..,..,..,..,..,..,..,..
1981,YR1981,United Kingdom,GBR,56333829,0.0348217320561183,599232907974.755,10640,74.0268292682927,540765675241.158,-0.787743851356353,11.5692628594689,33.9606444060427,4.45714179534348,..,11.8766265142296,24.639426203616,0,27.8625169147497,..,38.9326116373478,54.2435257386766,0.124492557510149
1981,YR1981,United States,USA,229466000,0.981415437259678,3295800708286.54,14360,74.009756097561,3207042000000,2.53771870053738,9.46217960879866,19.9495360522251,5.64654125624258,..,10.3347153402771,12.5505060426399,0,6.35833632910799,..,54.2021600837775,86.1565217391304,1.28792259960299
1981,YR1981,Uruguay,URY,2934613,0.657232910318911,10701092893.2516,3650,70.536,11048335541.4933,1.55955982935971,27.3445995051321,24.3794445189856,6.25546127902134,..,34.0453358609474,16.7390648061183,0.0150293071489404,43.904788112273,..,7.3163181067694,10.6557787685988,11.7088607594937
1981,YR1981,Virgin Islands (U.S.),VIR,99853,0.217555941018771,..,..,71.9307073170732,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Andorra,AND,39114,4.21395261940921,..,..,..,375895956.383462,1.24646111342557,13.5823498290083,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Antigua and Barbuda,ATG,61779,-0.0339863572324402,152571916.563597,2470,69.156,164369278.888889,-0.0840122638518181,11.2726970971492,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Aruba,ABW,61345,1.27634779469497,..,..,72.751,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Australia,AUS,15178000,1.66753573306185,183062430514.971,12060,74.9048780487805,193770274743.462,3.32844193385323,11.7095064921939,23.8352295375084,2.39326521613692,..,11.3518197573657,21.6161581650666,0.260793972761518,22.0364088107411,..,63.2686702661379,69.7637048549827,5.24391991972861
